id,product_name,categoria_principal,rango_descuento,discounted_price,actual_price,discount_percentage,rating,rating_count,buen_rating,probabilidad_buen_rating,nivel_riesgo
P0961,"Orico 2.5""(6.3cm) USB 3.0 HDD Enclosure Case Cover for SATA SSD HDD | SATA SSD HDD Enclosure High Speed USB 3.0 | Tool Free Installation | Black",Computers&Accessories,Medio,657.0,999.0,34.0,4.3,13944.0,1,0.8793746208105164,Bajo
P1331,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,Medio,999.0,1500.0,33.0,4.2,386.0,1,0.6639431649370662,Medio
P0096,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]",Electronics,Alto,249.0,799.0,69.0,3.8,1079.0,0,0.5226419574610652,Alto
P0652,"Gizga Essentials Hard Drive Case Shell, 6.35cm/2.5-inch, Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material, Black",Computers&Accessories,Alto,199.0,599.0,67.0,4.5,13568.0,1,0.8079009469446654,Medio
P1055,Havells Immersion HB15 1500 Watt (White Blue),Home&Kitchen,Medio,719.0,1295.0,44.0,4.2,17218.0,1,0.678668921854716,Medio
P0250,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,Electronics,Medio,349.0,799.0,56.0,3.6,323.0,0,0.5707620730095516,Alto
P0326,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories,Alto,349.0,999.0,65.0,4.3,838.0,1,0.7854597718892042,Medio
P1050,INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,Home&Kitchen,Medio,699.0,1595.0,56.0,4.1,8090.0,1,0.6073023466316056,Alto
P0161,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories,Alto,339.0,999.0,66.0,4.3,6255.0,1,0.796322408085516,Medio
P1167,KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Superfast Boiling | Auto Shut-Off | Boil Dry Protection | 360° Rotating Base | Water Level Indicator,Home&Kitchen,Medio,1199.0,1950.0,39.0,3.9,2832.0,0,0.6565662980613588,Medio
P0449,MI 33W SonicCharge 2.0 USB Charger for Cellular Phones - White,Electronics,Medio,999.0,1999.0,50.0,4.3,1777.0,1,0.6150055511763808,Alto
P0837,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories,Medio,899.0,1900.0,53.0,4.4,13552.0,1,0.8493005546553613,Medio
P0429,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,Medio,99.0,171.0,42.0,4.5,11339.0,1,0.6540594281016296,Medio
P0333,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,Alto,1998.0,9999.0,80.0,4.3,27696.0,1,0.6881509030777355,Medio
P1302,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&Kitchen,Medio,717.0,1390.0,48.0,4.0,4867.0,1,0.6232715317003031,Alto
P0382,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,Alto,539.0,1599.0,66.0,3.8,14648.0,0,0.5950805482280828,Alto
P0617,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,Alto,3999.0,16999.0,76.0,4.3,17162.0,1,0.7435545575239435,Medio
P0236,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),Electronics,Medio,399.0,899.0,56.0,3.4,431.0,0,0.5725183555291299,Alto
P0518,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,Electronics,Alto,299.0,1199.0,75.0,4.5,596.0,1,0.5023118372740566,Alto
P0832,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers&Accessories,Bajo,349.0,450.0,22.0,4.1,18656.0,1,0.9016109963899139,Bajo
P1102,"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange",Home&Kitchen,Medio,4789.0,8990.0,47.0,4.3,1017.0,1,0.7081271023604302,Medio
P0657,"Casio FX-82MS 2nd Gen Non-Programmable Scientific Calculator, 240 Functions and 2-line Display, Black",OfficeProducts,Bajo,522.0,550.0,5.0,4.4,12179.0,1,0.9963976652905082,Bajo
P0198,"Belkin Apple Certified Lightning to USB Charge and Sync Cable for iPhone, iPad, Air Pods, 39.6 inch (100cm) – Black",Computers&Accessories,Medio,999.0,1699.0,41.0,4.4,7318.0,1,0.8600166417451084,Bajo
P0913,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black",Computers&Accessories,Medio,330.0,499.0,34.0,3.7,8566.0,0,0.8672459273433482,Bajo
P1128,Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue),Home&Kitchen,Medio,3249.0,6295.0,48.0,3.9,43070.0,0,0.7944012836630736,Medio
P0854,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,Alto,575.0,2799.0,79.0,4.2,8537.0,1,0.7832308413937041,Medio
P0386,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",Electronics,Medio,1075.0,1699.0,37.0,4.4,7462.0,1,0.6780226340119611,Medio
P1243,"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,Medio,9199.0,18000.0,49.0,4.0,16020.0,1,0.8290939198231547,Medio
P0022,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,Medio,13490.0,22900.0,41.0,4.3,16299.0,1,0.8823014597764157,Bajo
P0193,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,Electronics,Alto,299.0,1199.0,75.0,3.7,490.0,0,0.5019129113797685,Alto
P1402,"Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts and Pressure 120 Bar for Cleaning Car, Bike & Home",Home&Kitchen,Medio,4899.0,8999.0,46.0,4.1,297.0,1,0.709522095691156,Medio
P0460,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling with Ultra-Seamless BT Calling Chip,20 Built-In Watch Faces,100 + Sports Modes,Menu Personalization,In-Built Games(Charcoal Black)",Electronics,Alto,2999.0,7990.0,62.0,4.1,154.0,1,0.6398248127336648,Alto
P0999,"Offbeat® - DASH 2.4GHz Wireless + Bluetooth 5.1 Mouse, Multi-Device Dual Mode Slim Rechargeable Silent Click Buttons Wireless Bluetooth Mouse, 3 Adjustable DPI, Works on 2 devices at the same time with a switch button for Windows/Mac/Android/Ipad/Smart TV",Computers&Accessories,Bajo,1099.0,1499.0,27.0,4.2,2375.0,1,0.875736611550836,Bajo
P0043,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories,Medio,999.0,1599.0,38.0,4.3,12093.0,1,0.8732037860440766,Bajo
P1220,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home&Kitchen,Bajo,239.0,239.0,0.0,4.3,7.0,1,0.7544457020509936,Medio
P0047,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",Electronics,Medio,309.0,475.0,35.0,4.4,426973.0,1,0.9991084001018917,Bajo
P0284,"pTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Smartphone, Type-C USB Devices (White)",Computers&Accessories,Alto,99.0,800.0,88.0,3.9,1075.0,0,0.7164041500725513,Medio
P0671,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,Medio,154.0,339.0,55.0,4.3,13391.0,1,0.8332913447926205,Medio
P0040,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,Alto,209.0,695.0,70.0,4.5,107687.0,1,0.9432652773576796,Bajo
P0467,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,Bajo,10499.0,13499.0,22.0,4.2,284.0,1,0.8281989667208435,Medio
P0680,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",Computers&Accessories,Medio,449.0,999.0,55.0,4.0,2102.0,1,0.8138678629061707,Medio
P0924,"Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband Modem with Upto 4 Hours Power Backup, Upto 2Amp, Works with Existing Adapter, Also Works with Set-top Box, Smart Camera, CCTV (Black)",Computers&Accessories,Medio,1199.0,2999.0,60.0,4.1,10725.0,1,0.8367450559111026,Medio
P1248,"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty",Home&Kitchen,Medio,2742.0,3995.0,31.0,4.4,11148.0,1,0.7348205606259378,Medio
P0006,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Transmission (Black)",Computers&Accessories,Alto,176.63,499.0,65.0,4.1,15188.0,1,0.815639139778586,Medio
P1423,"iBELL SEK170BM Premium Electric Kettle, 1.7 Litre, Stainless Steel with Coating,1500W Auto Cut-Off, Silver with Black",Home&Kitchen,Medio,809.0,1950.0,59.0,3.9,710.0,0,0.5735932793234503,Alto
P0937,"Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic, Titanium Drivers for Rich Bass Experience, 40+ Hours Play Time, Type C Fast Charging, Low Latency, BT 5.3, IPX5, Deep Bass (Black)",Electronics,Medio,889.0,1999.0,56.0,4.2,2284.0,1,0.5939354854610938,Alto
P0173,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories,Alto,325.0,999.0,67.0,4.3,2651.0,1,0.7847060218179079,Medio
P0897,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",Electronics,Bajo,899.0,1199.0,25.0,3.8,10751.0,0,0.7223461168392041,Medio
P1190,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",Home&Kitchen,Medio,999.0,1560.0,36.0,3.6,4881.0,0,0.6691515159183861,Medio
P0722,"Logitech B100 Wired USB Mouse, 3 yr Warranty, 800 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Black",Computers&Accessories,Bajo,279.0,375.0,26.0,4.3,31534.0,1,0.9122675932225623,Bajo
P0180,Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech & Remote hi Remote & REO India only,Electronics,Medio,205.0,499.0,59.0,3.8,313.0,0,0.5550454390081186,Alto
P0294,Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black),Electronics,Medio,29999.0,50999.0,41.0,4.4,1712.0,1,0.96724479517313,Bajo
P0283,Tata Sky Digital TV HD Setup Box Remote,Electronics,Medio,215.0,499.0,57.0,3.5,121.0,0,0.5621187269470451,Alto
P0244,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),Electronics,Alto,349.0,1999.0,83.0,3.8,197.0,0,0.4793272140889894,Alto
P1342,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,Bajo,3710.0,4330.0,14.0,3.7,1662.0,0,0.763638852256005,Medio
P0721,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),Electronics,Medio,13490.0,22900.0,41.0,4.3,16299.0,1,0.8823014597764157,Bajo
P0976,HB Plus Folding Height Adjustable Aluminum Foldable Portable Adjustment Desktop Laptop Holder Riser Stand,Computers&Accessories,Alto,398.0,1949.0,80.0,4.0,75.0,1,0.7498044425370475,Medio
P0234,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )",Computers&Accessories,Alto,128.31,549.0,77.0,3.9,61.0,0,0.7450695067271672,Medio
P0509,"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",Electronics,Bajo,16999.0,20999.0,19.0,4.1,31822.0,1,0.9273510593416988,Bajo
P0775,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories,Bajo,3299.0,4100.0,20.0,3.9,15783.0,0,0.918381857552897,Bajo
P0928,"realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and 12 Hrs Playtime (Yellow)",Electronics,Bajo,1679.0,1999.0,16.0,4.1,72563.0,1,0.8886960220213821,Bajo
P0726,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",Computers&Accessories,Medio,299.0,499.0,40.0,4.5,21010.0,1,0.877547793360712,Bajo
P1386,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&Kitchen,Alto,759.0,1999.0,62.0,4.3,532.0,1,0.5617882876899404,Alto
P1067,"SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking, Boiling and Frying (400 Watts, Blue)",Home&Kitchen,Alto,379.0,999.0,62.0,4.3,3096.0,1,0.5580175057977368,Alto
P1226,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),Home&Kitchen,Medio,1899.0,3790.0,50.0,3.8,3842.0,0,0.6432417052217348,Alto
P0524,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics,Alto,689.0,1999.0,66.0,4.3,1193.0,1,0.5508215249446712,Alto
P0053,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),Electronics,Medio,6999.0,12999.0,46.0,4.2,4003.0,1,0.7652072790555348,Medio
P1411,KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,Home&Kitchen,Bajo,1745.0,2400.0,27.0,4.2,14160.0,1,0.7381528896114569,Medio
P0254,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),Electronics,Alto,96.0,399.0,76.0,3.6,1796.0,0,0.49244648330111335,Alto
P1460,Havells Ventil Air DSP 230mm Exhaust Fan (Pista Green),Home&Kitchen,Bajo,1399.0,1890.0,26.0,4.0,8031.0,1,0.71715119240924,Medio
P0411,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics,Medio,999.0,1599.0,38.0,4.0,7222.0,1,0.6724919030074135,Medio
P0139,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories,Medio,349.0,699.0,50.0,4.3,20850.0,1,0.860590822091263,Bajo
P1297,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen,Medio,13999.0,24850.0,44.0,4.4,8948.0,1,0.8753630442034291,Bajo
P0128,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,Medio,349.0,599.0,42.0,4.2,284.0,1,0.6212169505046186,Alto
P1183,"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",Home&Kitchen,Medio,3249.0,6375.0,49.0,4.0,4978.0,1,0.6827448146595494,Medio
P0932,"Cablet 2.5 Inch SATA USB 3.0 HDD/SSD Portable External Enclosure for 7mm and 9.5mm, Tool-Free Design, Supports UASP Max 6TB",Computers&Accessories,Medio,499.0,775.0,36.0,4.3,74.0,1,0.8498276559724444,Medio
P0146,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories,Medio,999.0,2100.0,52.0,4.5,5492.0,1,0.836799732550696,Medio
P0856,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),OfficeProducts,Bajo,178.0,210.0,15.0,4.3,2450.0,1,0.9950220149095012,Bajo
P0720,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",Electronics,Medio,279.0,499.0,44.0,3.7,10962.0,0,0.6498112144355954,Alto
P0645,"Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic, 40H Playtime and Super Fast Charging, Environmental Noise Cancellation for Pro+ Calling and IPX5 Water Resistant (Black)",Electronics,Alto,1199.0,4999.0,76.0,3.8,14961.0,0,0.6004910245248312,Alto
P1087,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)",Home&Kitchen,Medio,1049.0,1699.0,38.0,3.1,111.0,0,0.6476099868556555,Alto
P1447,"Kitchengenix's Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks (Red)",Home&Kitchen,Medio,899.0,1999.0,55.0,4.2,39.0,1,0.5873187370286002,Alto
P1054,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),Home&Kitchen,Bajo,1614.0,1745.0,8.0,4.3,37974.0,1,0.8402206129166406,Medio
P1068,"Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty, Grey)",Home&Kitchen,Medio,1099.0,2400.0,54.0,3.8,4.0,0,0.5963607205999811,Alto
P0380,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",Electronics,Medio,873.0,1699.0,49.0,4.4,1680.0,1,0.614516893393044,Alto
P0634,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP  Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)",Electronics,Alto,1499.0,3990.0,62.0,4.1,109864.0,1,0.8819306500538964,Bajo
P1146,"Hindware Atlantic Compacto 3 Litre Instant water heater with Stainless Steel Tank, Robust Construction, Pressure Relief Valve And I-thermostat Feature (White And Grey)",Home&Kitchen,Medio,2399.0,4590.0,48.0,4.1,444.0,1,0.6491787815966733,Alto
P0631,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers&Accessories,Alto,519.0,1350.0,62.0,4.3,30058.0,1,0.8586618646913671,Bajo
P1223,"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor",Home&Kitchen,Medio,1547.0,2890.0,46.0,3.9,463.0,0,0.6347960219792772,Alto
P1292,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home&Kitchen,Medio,1099.0,1990.0,45.0,3.9,5911.0,0,0.6458148929121996,Alto
P0427,"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,Bajo,20999.0,26999.0,22.0,3.9,25824.0,0,0.9401980819296989,Bajo
P1189,"Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table, foot pedal, adapter",Home&Kitchen,Medio,1484.0,2499.0,41.0,3.7,1067.0,0,0.6503547652155864,Medio
P0841,"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers&Accessories,Medio,1187.0,1929.0,38.0,4.1,1662.0,1,0.857069686791905,Bajo
P1274,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home&Kitchen,Bajo,1235.0,1499.0,18.0,4.1,203.0,1,0.7144395181216914,Medio
P0097,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories,Alto,345.0,999.0,65.0,3.7,1097.0,0,0.7861073074702626,Medio
P1163,"Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag Clips (Multi-Color) | (Pack of 18)|",Home&Kitchen,Bajo,79.0,79.0,0.0,4.0,97.0,1,0.7528560364744649,Medio
P0274,Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation,Electronics,Medio,917.0,2299.0,60.0,4.2,3300.0,1,0.5860617148010094,Alto
P0111,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories,Alto,273.1,999.0,73.0,4.3,20850.0,1,0.8133998799170935,Medio
P1316,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home&Kitchen,Medio,660.0,1100.0,40.0,3.6,91.0,0,0.6323731661227773,Alto
P0612,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,Alto,399.0,1099.0,64.0,4.2,24269.0,1,0.8418122452257677,Medio
P1215,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)",Home&Kitchen,Bajo,8799.0,11995.0,27.0,4.1,4157.0,1,0.8095984247244056,Medio
P1244,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey",Home&Kitchen,Alto,351.0,1099.0,68.0,3.7,1470.0,0,0.5296724854962845,Alto
P0993,"HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghosting Keys, and Windows Lock Key / 3 Years Warranty(7ZZ97AA)",Computers&Accessories,Medio,1149.0,1800.0,36.0,4.3,4723.0,1,0.865515974862081,Bajo
P0492,"pTron Volta Dual Port 12W Smart USB Charger Adapter, Multi-Layer Protection, Made in India, BIS Certified, Fast Charging Power Adaptor Without Cable for All iOS & Android Devices (Black)",Electronics,Alto,199.0,1099.0,82.0,4.0,3197.0,1,0.48304115288394317,Alto
P0285,VU 108 cm (43 inches) Premium Series Full HD Smart LED TV 43GA (Black),Electronics,Medio,18999.0,35000.0,46.0,4.0,1001.0,1,0.9144773946784797,Bajo
P0593,"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP  Charge, IPX7, Dual Pairing, BT v5.0, with Mic (Active Black)",Electronics,Alto,1399.0,3990.0,65.0,4.1,141841.0,1,0.9201032663772776,Bajo
P0646,"Dell WM118 Wireless Mouse, 2.4 Ghz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, Pc/Mac/Laptop - Black.",Computers&Accessories,Medio,569.0,1299.0,56.0,4.4,9275.0,1,0.8297489350578209,Medio
P1237,"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen,Bajo,1599.0,1999.0,20.0,4.4,1558.0,1,0.7181318280488945,Medio
P0027,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,Bajo,299.0,399.0,25.0,4.0,2766.0,1,0.8727755442024243,Bajo
P0085,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),Electronics,Bajo,29999.0,39999.0,25.0,4.2,7298.0,1,0.9601750349083974,Bajo
P0672,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,Electronics,Bajo,225.0,250.0,10.0,4.4,26556.0,1,0.7981349830295968,Medio
P0878,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",Computers&Accessories,Medio,599.0,999.0,40.0,4.0,7601.0,1,0.8576533646058224,Bajo
P0108,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,Medio,37999.0,65000.0,42.0,4.3,3587.0,1,0.9850427621657235,Bajo
